user_login,user_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
hofstetters,,Dusky Pygmy Rattlesnake,Sistrurus miliarius barbouri,Dusky Pygmy Rattlesnake,Reptilia,30985
eicash,Elizabeth Cash,Graceful Twig Ant,Pseudomyrmex gracilis,Graceful Twig Ant,Insecta,300301
ngerlach,,Blue-black Spider Wasps,Anoplius,Blue-black Spider Wasps,Insecta,173119
hofstetters,,Six-lined Racerunner,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,717858
mbacepd,,Coral Bean,Erythrina herbacea,Coral Bean,Plantae,128717
paws1985,A. Sabol,"",Alligator mississippiensis,American Alligator,Reptilia,26159
hofstetters,,Dusky Pygmy Rattlesnake,Sistrurus miliarius barbouri,Dusky Pygmy Rattlesnake,Reptilia,30985
bbreil,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479
bbreil,,"",Plantae,plants,Plantae,47126
mbacepd,,,Rhus copallinum,shining sumac,Plantae,126698
bbreil,,Primrose-willows,Ludwigia,Primrose-willows,Plantae,50339
prettypickens,Anita Bender,"",Ligustrum sinense,Chinese privet,Plantae,128769
hofstetters,,Florida Harvester Ant,Pogonomyrmex badius,Florida Harvester Ant,Insecta,228477
bbreil,,Purple Gallinule,Porphyrio martinica,Purple Gallinule,Aves,519
whoa_whats_that,David Lewis,Carolina ruellia,Ruellia caroliniensis,Carolina ruellia,Plantae,128653
bbreil,,White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
hofstetters,,Eastern Pocket Gophers,Geomys,Eastern Pocket Gophers,Mammalia,44052
mbacepd,,,Bombyliidae,Bee Flies,Insecta,51558
hofstetters,,"",Callisia ornata,Scrub roseling,Plantae,126335
pouletnatures,,"",Astylopsis arcuata,,Insecta,563439
prettypickens,Anita Bender,Oak Hairstreak,Satyrium favonius,Oak Hairstreak,Insecta,230441
pouletnatures,,"",Metria amella,Live Oak Metria Moth,Insecta,49015
wardcd,,Palamedes Swallowtail,Papilio palamedes,Palamedes Swallowtail,Insecta,68232
whoa_whats_that,David Lewis,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
wardcd,,"",Centaurea cyanus,Cornflower,Plantae,933404
wardcd,,"",Cyperus croceus,Baldwin's Flatsedge,Plantae,161426
wardcd,,"",Coreopsis basalis,Golden Wave Tickseed,Plantae,160885
creature_counter,,"",Bombyliidae,Bee Flies,Insecta,51558
hofstetters,,Milkweed Assassin Bug,Zelus longipes,Milkweed Assassin Bug,Insecta,133826
hofstetters,,slimleaf pawpaw,Asimina angustifolia,slimleaf pawpaw,Plantae,158766
wardcd,,"",Krigia,Dwarf dandelions,Plantae,53863
creature_counter,,"",Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
eicash,Elizabeth Cash,Florida Trap-jaw Ant,Odontomachus brunneus,Florida Trap-jaw Ant,Insecta,300384
eicash,Elizabeth Cash,,Anystis,Whirligig Mites,Arachnida,249515
uhzra,,Carpenterworm Moth,Prionoxystus robiniae,Carpenterworm Moth,Insecta,126293
eicash,Elizabeth Cash,Toothed Big-headed Ant,Pheidole dentata,Toothed Big-headed Ant,Insecta,319437
hofstetters,,"",Sceloporus undulatus,Eastern Fence Lizard,Reptilia,36142
creature_counter,,"",Enallagma,Bluets,Insecta,50175
hofstetters,,"",Erigeron vernus,Early Whitetop Fleabane,Plantae,162547
creature_counter,,Familiar Bluet,Enallagma civile,Familiar Bluet,Insecta,99897
creature_counter,,clasping Venus's looking glass,Triodanis perfoliata,clasping Venus's looking glass,Plantae,64293
jg91,"",weeping bottlebrush,Melaleuca viminalis,weeping bottlebrush,Plantae,77977
wardcd,,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
ngerlach,,Virginia chainfern,Woodwardia virginica,Virginia chainfern,Plantae,122054
ngerlach,,,Virbia,Virbia Moths,Insecta,82010
ngerlach,,strawberry bush,Euonymus americanus,strawberry bush,Plantae,83150
ngerlach,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
ngerlach,,,Clematis,Clematis and leatherflowers,Plantae,49877
ngerlach,,Magnolia Green Jumping Spider,Lyssomanes viridis,Magnolia Green Jumping Spider,Arachnida,68315
hofstetters,,funnel web wolf spiders,Sosippus,funnel web wolf spiders,Arachnida,92130
kroegerp,,pickerelweed,Pontederia cordata,pickerelweed,Plantae,52599
hofstetters,,Pearl Crescent,Phyciodes tharos,Pearl Crescent,Insecta,52925
jg91,"",Astraeus morganii,Astraeus morganii,,Fungi,565086
wardcd,,"",Verbena brasiliensis,Brazilian Vervain,Plantae,128698
brantleesr,"",Common Lichens,Lecanoromycetes,common lichens,Fungi,54743
brantleesr,"",ballmoss,Tillandsia recurvata,ballmoss,Plantae,84002
brantleesr,"",Callirhytis,Callirhytis,,Insecta,69242
brantleesr,"",Disholcaspis quercusvirens,Disholcaspis quercusvirens,,Insecta,531727
jmiot12,,"",Anura,Frogs and Toads,Amphibia,20979
levihoskins,Levi Hoskins,North American Racer,Coluber constrictor,North American Racer,Reptilia,27137
davidcblackburn,David C. Blackburn,Broad-headed Skink,Plestiodon laticeps,Broad-headed Skink,Reptilia,73792
levihoskins,Levi Hoskins,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
levihoskins,Levi Hoskins,,Ruellia caroliniensis,Carolina ruellia,Plantae,128653
levihoskins,Levi Hoskins,Delicate Soldier,Myxosargus nigricormis,Delicate Soldier,Insecta,447684
levihoskins,Levi Hoskins,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
levihoskins,Levi Hoskins,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
levihoskins,Levi Hoskins,Blue Dasher,Pachydiplax longipennis,Blue Dasher,Insecta,59774
creature_counter,,Southeastern Five-lined Skink,Plestiodon inexpectatus,Southeastern Five-lined Skink,Reptilia,73790
levihoskins,Levi Hoskins,Metric Paper Wasp,Polistes metricus,Metric Paper Wasp,Insecta,120010
hofstetters,,Little Metalmark,Calephelis virginiensis,Little Metalmark,Insecta,215703
mkinaturalist,"","",Arundinarieae,,Plantae,489559
happyflippers,Radha Krueger,Phaon Crescent,Phyciodes phaon,Phaon Crescent,Insecta,68274
hofstetters,,"",Aletris obovata,White colic-root,Plantae,158162
happyflippers,Radha Krueger,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
happyflippers,Radha Krueger,Oblique Streaktail,Allograpta obliqua,Oblique Streaktail,Insecta,118968
happyflippers,Radha Krueger,grass-leaf lettuce,Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
hofstetters,,"",Cirsium horridulum,bristle thistle,Plantae,127269
slapcin,John Slapcinsky,Checkered White,Pontia protodice,Checkered White,Insecta,59119
slapcin,John Slapcinsky,Common Buckeye,Junonia coenia,Common Buckeye,Insecta,48505
mbacepd,,White-eyed Vireo,Vireo griseus,White-eyed Vireo,Aves,17408
hofstetters,,"",Scutellaria integrifolia,Helmet skullcap,Plantae,127045
hofstetters,,Spicebush Swallowtail,Papilio troilus,Spicebush Swallowtail,Insecta,58525
leviyoung04,Levi Young,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
isharon,,Cuban Tree Frog,Osteopilus septentrionalis,Cuban Tree Frog,Amphibia,24382
hofstetters,,"",Gamochaeta purpurea,Purple Cudweed,Plantae,60957
hofstetters,,shining sumac,Rhus copallinum,shining sumac,Plantae,126698
nstoyan,,Fir Tussock Moth,Orgyia detrita,Fir Tussock Moth,Insecta,49016
noradenslow,,American Lady,Vanessa virginiensis,American Lady,Insecta,48549
nstoyan,,Carolina desert-chicory,Pyrrhopappus carolinianus,Carolina desert-chicory,Plantae,128733
hofstetters,,"",Hieracium gronovii,Beaked Hawkweed,Plantae,128234
nstoyan,,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
hofstetters,,"",Gratiola hispida,Rough Hedgehyssop,Plantae,133475
hofstetters,,"",Spharagemon marmoratum,Marbled Grasshopper,Insecta,194258
nstoyan,,Christmas lichen,Herpothallon rubrocinctum,Christmas lichen,Fungi,464189
nstoyan,,Salt Marsh Moth,Estigmene acrea,Salt Marsh Moth,Insecta,121612
nstoyan,,Antlions and Owlflies,Myrmeleontidae,Antlions and Owlflies,Insecta,49358
nstoyan,,Spicy Mustard-rosette,Pyxine sorediata,Spicy Mustard-rosette,Fungi,229702
gnevans,Gnevans,Mochas,Cyclophora,Mochas,Insecta,81652
nstoyan,,loblolly pine,Pinus taeda,loblolly pine,Plantae,59921
nstoyan,,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
ewassman,,Spilosomina,Spilosomina,,Insecta,123834
kelly49724,Kelly W,,Erigeron quercifolius,oakleaf fleabane,Plantae,131153
kelly49724,Kelly W,,Asteroideae,,Plantae,632790
mkinaturalist,"","",Cephalanthus occidentalis,buttonbush,Plantae,52763
mkinaturalist,"","",Angiospermae,flowering plants,Plantae,47125
mkinaturalist,"","",Pinus palustris,longleaf pine,Plantae,81901
eicash,Elizabeth Cash,,Chalcidoidea,Chalcidoid Wasps,Insecta,69750
mkinaturalist,"","",Serenoa repens,saw palmetto,Plantae,83102
mkinaturalist,"","",Vaccinium myrsinites,Shiny blueberry,Plantae,170106
mkinaturalist,"",Dichelthenium,Dichanthelium,rosette grasses,Plantae,128807
heatherculture,Heather,Bordered Plant Bugs,Largidae,Bordered Plant Bugs,Insecta,52984
mkinaturalist,"",Earleaf Greenbrier,Smilax auriculata,Earleaf Greenbrier,Plantae,127910
mkinaturalist,"","",Sialia,Bluebirds,Aves,12935
nstoyan,,Giant Milkweed Bug,Sephina gundlachii,Giant Milkweed Bug,Insecta,500839
mkinaturalist,"","",Aristida stricta,Wire grass,Plantae,158672
betsyriley131,,"",Dichondra carolinensis,Carolina ponysfoot,Plantae,128939
nstoyan,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
mkinaturalist,"","",,,,
nstoyan,,oakleaf fleabane,Erigeron quercifolius,oakleaf fleabane,Plantae,131153
nstoyan,,soft-stemmed bulrush,Schoenoplectus tabernaemontani,soft-stemmed bulrush,Plantae,78998
betsyriley131,,"",Oxalis dillenii,slender yellow woodsorrel,Plantae,84772
mkinaturalist,"","",Insecta,Insects,Insecta,47158
mkinaturalist,"",Common Buckeye,Junonia coenia,Common Buckeye,Insecta,48505
nstoyan,,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
katlenmor1o,,Zebra Swallowtail,Eurytides marcellus,Zebra Swallowtail,Insecta,83086
eri_cas,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
eicash,Elizabeth Cash,Ashmead's Acrobat Ant,Crematogaster ashmeadi,Ashmead's Acrobat Ant,Insecta,450689
eri_cas,,,Trichonephila,Banded Orbweavers,Arachnida,904332
mkinaturalist,"","",Diospyros virginiana,common persimmon,Plantae,83435
eri_cas,,Six-lined Racerunner,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,717858
mkinaturalist,"","",Callisia,Roselings,Plantae,126336
sholtz910,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
mkinaturalist,"",common bracken,Pteridium aquilinum,common bracken,Plantae,52681
betsyriley131,,Creeping Indigo,Indigofera spicata,Creeping Indigo,Plantae,164063
mkinaturalist,"",longleaf pine,Pinus palustris,longleaf pine,Plantae,81901
sholtz910,,white clover,Trifolium repens,white clover,Plantae,55745
mkinaturalist,"","",Cnidoscolus stimulosus,spurge nettle,Plantae,160765
betsyriley131,,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
eri_cas,,American Alligator,Alligator mississippiensis,American Alligator,Reptilia,26159
mkinaturalist,"",shining sumac,Rhus copallinum,shining sumac,Plantae,126698
eicash,Elizabeth Cash,,Brachycera,Brachyceran Flies,Insecta,48091
eri_cas,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
mkinaturalist,"","",Callisia ornata,Scrub roseling,Plantae,126335
betsyriley131,,"",Liquidambar styraciflua,American sweetgum,Plantae,49658
eri_cas,,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
mkinaturalist,"","",Morella cerifera,Southern Wax Myrtle,Plantae,119956
eri_cas,,Roseate Spoonbill,Platalea ajaja,Roseate Spoonbill,Aves,62529
mkinaturalist,"","",Anisoptera,Dragonflies,Insecta,47927
eicash,Elizabeth Cash,,Scutigerellidae,,Animalia,185594
mkinaturalist,"","",Rhus copallinum,shining sumac,Plantae,126698
mkinaturalist,"","",Juncus,rushes,Plantae,52643
eri_cas,,Great Egret,Ardea alba,Great Egret,Aves,144455
eicash,Elizabeth Cash,,Amphipoda,Amphipods,Animalia,47628
eri_cas,,American Bird Grasshopper,Schistocerca americana,American Bird Grasshopper,Insecta,69736
mkinaturalist,"","",Bombylius minor,Heath Bee Fly,Insecta,61325
eri_cas,,Phaon Crescent,Phyciodes phaon,Phaon Crescent,Insecta,68274
betsyriley131,,"",Hypericum hypericoides,St. Andrew's cross,Plantae,120009
eri_cas,,,Opuntia,Prickly Pears,Plantae,47902
eri_cas,,,Myrmeleon,,Insecta,143403
mkinaturalist,"","",Quercus,oaks,Plantae,47851
nstoyan,,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454
mkinaturalist,"","",Crocanthemum,Frostweeds,Plantae,204136
eri_cas,,Needham's Skimmer,Libellula needhami,Needham's Skimmer,Insecta,68911
mkinaturalist,"","",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604
mkinaturalist,"","",Quercus incana,bluejack oak,Plantae,125847
eicash,Elizabeth Cash,,Cyphoderidae,Blind Myrmecophilous Springtails,Animalia,245389
eicash,Elizabeth Cash,,Blattodea,Cockroaches and Termites,Insecta,81769
mkinaturalist,"","",Renia salusalis,Dotted Renia Moth,Insecta,229845
mkinaturalist,"","",Rubus cuneifolius,sand blackberry,Plantae,128854
eicash,Elizabeth Cash,Little Pill Woodlouse,Venezillo parvus,Little Pill Woodlouse,Animalia,448705
mkinaturalist,"","",Paniceae,"bristlegrasses, rosette grasses, barnyard grasses, and allies",Plantae,325977
kelly49724,Kelly W,dogfennel,Eupatorium capillifolium,dogfennel,Plantae,131154
mkinaturalist,"","",Vitis rotundifolia,muscadine,Plantae,82529
kelly49724,Kelly W,Virginia pepperweed,Lepidium virginicum,Virginia pepperweed,Plantae,77676
kelly49724,Kelly W,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
kurjanski,,North American Wheel Bug,Arilus cristatus,North American Wheel Bug,Insecta,48957
mkinaturalist,"","",Fuirena scirpoidea,Southern Umbrella-sedge,Plantae,163118
eicash,Elizabeth Cash,Stone Centipedes,Lithobiomorpha,Stone Centipedes,Animalia,122235
mkinaturalist,"",Pentatominae,Pentatominae,,Insecta,51276
mkinaturalist,"","",Juncus,rushes,Plantae,52643
eicash,Elizabeth Cash,,Entomobryidae,Slender Springtails,Animalia,132310
mkinaturalist,"","",Fuirena scirpoidea,Southern Umbrella-sedge,Plantae,163118
molly_phillips,Molly Phillips,Alamo vine,Distimake dissectus,Alamo vine,Plantae,907480
eicash,Elizabeth Cash,,Drymus,,Insecta,249003
mkinaturalist,"","",Poaceae,grasses,Plantae,47434
mkinaturalist,"","",Dichanthelium,rosette grasses,Plantae,128807
mkinaturalist,"","",Scleria ciliata,fringed nutrush,Plantae,168654
mkinaturalist,"","",Gaylussacia,huckleberries,Plantae,48345
eicash,Elizabeth Cash,,Eupulmonata,,Mollusca,775812
mkinaturalist,"","",Melanoplini,,Insecta,523474
mkinaturalist,"",orange milkwort,Senega lutea,orange milkwort,Plantae,1568936
mkinaturalist,"","",Gelsemium sempervirens,yellow jessamine,Plantae,83070
mkinaturalist,"","",Rubus,brambles,Plantae,47544
mkinaturalist,"",cinnamon fern,Osmundastrum cinnamomeum,cinnamon fern,Plantae,204165
mkinaturalist,"",Palamedes Swallowtail,Papilio palamedes,Palamedes Swallowtail,Insecta,68232
eicash,Elizabeth Cash,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
eicash,Elizabeth Cash,Carolina Chickadee,Poecile carolinensis,Carolina Chickadee,Aves,144814
mkinaturalist,"","",Disonycha,,Insecta,84087
eicash,Elizabeth Cash,Tufted Titmouse,Baeolophus bicolor,Tufted Titmouse,Aves,13632
mkinaturalist,"",sawbrier,Smilax glauca,sawbrier,Plantae,81831
mkinaturalist,"","",Dichanthelium,rosette grasses,Plantae,128807
eicash,Elizabeth Cash,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
mkinaturalist,"","",Angiospermae,flowering plants,Plantae,47125
eicash,Elizabeth Cash,Carolina Wren,Thryothorus ludovicianus,Carolina Wren,Aves,7513
mkinaturalist,"","",Vaccinium,"blueberries, cranberries, and allies",Plantae,48353
eicash,Elizabeth Cash,Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
mkinaturalist,"","",Asimina angustifolia,slimleaf pawpaw,Plantae,158766
mkinaturalist,"","",Hypericum mutilum,Dwarf St. John's Wort,Plantae,62588
eicash,Elizabeth Cash,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
nstoyan,,Great Egret,Ardea alba,Great Egret,Aves,144455
mkinaturalist,"","",Picidae,Woodpeckers,Aves,17599
mkinaturalist,"","",Eryngium prostratum,creeping eryngo,Plantae,129773
mkinaturalist,"","",Odonata,Dragonflies and Damselflies,Insecta,47792
mkinaturalist,"","",Paepalanthus,,Plantae,82151
mkinaturalist,"","",Smilax,greenbriers,Plantae,60748
mkinaturalist,"",fourpetal St. Johnswort,Hypericum tetrapetalum,fourpetal St. Johnswort,Plantae,128076
mkinaturalist,"","",Eupatorium,bonesets,Plantae,52935
mkinaturalist,"","",Panicoideae,"bristlegrasses, bluestems, paspalums, and allies",Plantae,326013
mkinaturalist,"","",Geobalanus oblongifolius,Gopher apple,Plantae,860746
mkinaturalist,"",Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028
mkinaturalist,"","",Juncus,rushes,Plantae,52643
mkinaturalist,"",Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855
mkinaturalist,"","",Pinus palustris,longleaf pine,Plantae,81901
mkinaturalist,"","",Serenoa repens,saw palmetto,Plantae,83102
mkinaturalist,"",Queen's Delight,Stillingia sylvatica,Queen's Delight,Plantae,1530846
mkinaturalist,"",candyroot,Senega nana,candyroot,Plantae,1568926
mkinaturalist,"","",Sphagnum strictum,Pale Bog-moss,Plantae,132814
mkinaturalist,"","",Paepalanthus beyrichianus,Southern Bogbutton,Plantae,1597261
kroegerp,,"",Hydrangea quercifolia,oakleaf hydrangea,Plantae,83156
mkinaturalist,"","",Xyris,yellow-eyed grasses,Plantae,126618
mkinaturalist,"","",Dichanthelium,rosette grasses,Plantae,128807
mkinaturalist,"","",Erigeron vernus,Early Whitetop Fleabane,Plantae,162547
mkinaturalist,"","",Erigeron strigosus,daisy fleabane,Plantae,76942
mkinaturalist,"","",Hypericum,St. John's worts,Plantae,52761
mkinaturalist,"","",Oplismenus,Basketgrasses,Plantae,156680
hofstetters,,Paper mulberry,Broussonetia papyrifera,Paper mulberry,Plantae,128032
heatherculture,Heather,dodders,Cuscuta,dodders,Plantae,56932
perrydise_koisplash,Perry McDonald,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
emmollon,,,Sambucus canadensis,American black elderberry,Plantae,84300
perrydise_koisplash,Perry McDonald,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
mkinaturalist,"","",Picidae,Woodpeckers,Aves,17599
mkinaturalist,"","",Trametes versicolor,turkey-tail,Fungi,54134
mkinaturalist,"",Vanillaleaf,Carphephorus odoratissimus,Vanillaleaf,Plantae,160157
mkinaturalist,"",Southeastern Pocket Gopher,Geomys pinetis,Southeastern Pocket Gopher,Mammalia,44057
sydney577,Sydney Velasquez,Eastern Lubber Grasshopper,Romalea microptera,Eastern Lubber Grasshopper,Insecta,466003
mkinaturalist,"",Southeastern Pocket Gopher,Geomys pinetis,Southeastern Pocket Gopher,Mammalia,44057
sydney577,Sydney Velasquez,Powdered Dagger,Acronicta impleta,Powdered Dagger,Insecta,153961
sydney577,Sydney Velasquez,Giant leaf-footed bug,Acanthocephala declivis,Giant leaf-footed bug,Insecta,84994
mkinaturalist,"","",Serenoa repens,saw palmetto,Plantae,83102
sydney577,Sydney Velasquez,Eastern Eyed Click Beetle,Alaus oculatus,Eastern Eyed Click Beetle,Insecta,81706
mkinaturalist,"","",Poaceae,grasses,Plantae,47434
mkinaturalist,"","",Vaccinium myrsinites,Shiny blueberry,Plantae,170106
prettypickens,Anita Bender,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
sweetpotatodingo,Bryce D. Messer,"Grasshoppers, Crickets, and Katydids",Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651
colinp,Colin P,Southeastern Five-lined Skink,Plestiodon inexpectatus,Southeastern Five-lined Skink,Reptilia,73790
mkinaturalist,"",Gopher-berry,Asimina pygmea,Gopher-berry,Plantae,158770
murphyae,"",grass-leaf lettuce,Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
mkinaturalist,"","",Angiospermae,flowering plants,Plantae,47125
paws1985,A. Sabol,"",Chortophaga australior,Southern Green-striped Grasshopper,Insecta,130353
paws1985,A. Sabol,"",Danaus plexippus,Monarch,Insecta,48662
paws1985,A. Sabol,"",Chortophaga,,Insecta,126601
paws1985,A. Sabol,"",Viola,violets,Plantae,50829
paws1985,A. Sabol,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
paws1985,A. Sabol,Southern Two-striped Walkingstick,Anisomorpha buprestoides,Southern Two-striped Walkingstick,Insecta,134119
paws1985,A. Sabol,"",Pentatomidae,Stink Bugs,Insecta,47742
paws1985,A. Sabol,"",Acoloithus falsarius,Clemens' False Skeletonizer,Insecta,417078
paws1985,A. Sabol,American Bird Grasshopper,Schistocerca americana,American Bird Grasshopper,Insecta,69736
paws1985,A. Sabol,"",Vicia,Vetches,Plantae,52472
paws1985,A. Sabol,"",Cicuta maculata,water hemlock,Plantae,60125
paws1985,A. Sabol,Vertebrates,Vertebrata,Vertebrates,Animalia,355675
paws1985,A. Sabol,Brown-winged Striped Sweat Bee,Agapostemon splendens,Brown-winged Striped Sweat Bee,Insecta,199056
paws1985,A. Sabol,Eastern Leaf-footed Bug,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256
